"ID";"Name";"StationCapacity";"BikeParkingSlotsAmount";"global_id";"Longitude_WGS84";"Latitude_WGS84";"AdmArea";"District";"Location";"ClarificationOfLocation";"DepartmentalAffiliation";"OperOrgName";"OperOrgWebsite";"Photo";"geodata_center";"geoarea";
"814";"Пункт проката велосипедов № 815";"15";"";"1048132084";"37.522859573364265";"55.75825513654474";"Центральный административный округ";"Пресненский район";"МЦК Шелепиха";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"3a385bb7-c81f-45e2-8291-8f5d24d95e91";"010100000001000010EDC24240E9BD1A810EE14B40";"";
"815";"Пункт проката велосипедов № 825";"15";"";"1048132085";"37.40715";"55.80012";"Северо-Западный административный округ";"район Строгино";"ул. Таллинская, д.26";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"57319106-b87d-49ac-9f5a-4eebf7f773d3";"01010000008048BF7D1DB44240117008556AE64B40";"";
"816";"Пункт проката велосипедов № 827";"15";"";"1048132086";"37.39323";"55.79651";"Северо-Западный административный округ";"район Строгино";"ул. Твардовского, д.3, к.1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"2f870d3d-ef22-4b65-ab1b-b014f3fdde88";"01010000002EE7525C55B24240EE77280AF4E54B40";"";
"817";"Пункт проката велосипедов № 828";"15";"";"1048132087";"37.49941";"55.818";"Северный административный округ";"Войковский район";"ул. Зои и Александра Космодемьянских, д.9 (ст. м. Войковская, выход №6)";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"04d52d73-6fc0-4605-b38e-b73e1499a1c9";"0101000000CEA5B8AAECBF424062105839B4E84B40";"";
"818";"Пункт проката велосипедов № 830";"15";"";"1048132088";"37.49378";"55.82558";"Северный административный округ";"Войковский район";"МЦК Балтийская (выход №1)";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"8680d1c0-316f-4d1d-882e-6d243904775f";"01010000009EB5DB2E34BF4240A81DFE9AACE94B40";"";
"819";"Пункт проката велосипедов № 832";"15";"";"1048132089";"37.5494";"55.84072";"Северный административный округ";"район Коптево";"ул. Большая Академическая, д.71";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"c359d614-5756-4034-94aa-82ecbb65a167";"010100000011363CBD52C64240EB8B84B69CEB4B40";"";
"820";"Пункт проката велосипедов № 835";"15";"";"1048132090";"37.52054";"55.84866";"Северный административный округ";"Головинский район";"ул. Онежская, д.9/4, к.А";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"de1fd82b-90a8-4b94-a44a-f0ff86f286a1";"01010000004221020EA1C2424031B610E4A0EC4B40";"";
"821";"Пункт проката велосипедов № 836";"15";"";"1048132091";"37.51113";"55.85138";"Северный административный округ";"Головинский район";"Кронштадский б-р, д.47";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"b9d77db5-94a4-4ad2-9e41-37061016e296";"0101000000930035B56CC14240F73B1405FAEC4B40";"";
"822";"Пункт проката велосипедов № 837";"15";"";"1048132092";"37.50115";"55.84422";"Северный административный округ";"Головинский район";"ул. Смольная, д.2";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"80c154b5-5d1e-4ba0-b1dd-54ad7b6f7386";"0101000000F931E6AE25C042408750A5660FEC4B40";"";
"823";"Пункт проката велосипедов № 838";"15";"";"1048132093";"37.48628";"55.84052";"Северный административный округ";"Головинский район";"ст. м. Водный Стадион (выход №1)";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"cff50ac3-9798-4ed0-8661-051434ee8d3e";"010100000075594C6C3EBE424024D1CB2896EB4B40";"";
"824";"Пункт проката велосипедов № 841";"15";"";"1048132094";"37.47375";"55.86467";"Северный административный округ";"район Левобережный";"ст. м. Беломорская (выход №1)";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"56a024ec-e864-4a68-a0e0-c1817fc82f00";"0101000000713D0AD7A3BC424089EAAD81ADEE4B40";"";
"825";"Пункт проката велосипедов № 842";"15";"";"1048132095";"37.50401";"55.8621";"Северный административный округ";"район Ховрино";"ул. Фестивальная, д.69";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"dcb08333-81b7-4215-9e6d-dff7704ca52b";"0101000000B16D516683C04240D8F0F44A59EE4B40";"";
"826";"Пункт проката велосипедов № 850";"15";"";"1048132096";"37.63701";"55.87102";"Северо-Восточный административный округ";"район Южное Медведково";"пр-д Дежнёва, д.20";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"b2ec89a5-289c-4f4b-a947-580d6595a964";"0101000000CB9C2E8B89D14240BA1457957DEF4B40";"";
"827";"Пункт проката велосипедов № 851";"15";"";"1048132097";"37.63713";"55.879";"Северо-Восточный административный округ";"район Северное Медведково";"ул. Полярная, д.20";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"a1cb0c73-027e-47cf-926b-7486ea1fa89f";"010100000076A6D0798DD142408D976E1283F04B40";"";
"828";"Пункт проката велосипедов № 852";"19";"";"1048132098";"37.64815";"55.88808";"Северо-Восточный административный округ";"район Северное Медведково";"ул. Широкая, д.1, к.1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"3cd7056e-14a9-4fb7-9b3d-c6402d4d3667";"010100000082734694F6D24240A81DFE9AACF14B40";"";
"829";"Пункт проката велосипедов № 853";"15";"";"1048132099";"37.66159";"55.88779";"Северо-Восточный административный округ";"район Северное Медведково";"ст. м. Медведково (выход №1)";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"9f4e575c-bdf6-4182-aceb-9fe689e188c4";"010100000029AE2AFBAED44240A1DB4B1AA3F14B40";"";
"830";"Пункт проката велосипедов № 854";"15";"";"1048132100";"37.67215";"55.88754";"Северо-Восточный административный округ";"район Северное Медведково";"ул. Широкая, д.21";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"84641b76-4f2b-4dc5-9d6c-87ec48e9bf75";"0101000000D200DE0209D6424028F224E99AF14B40";"";
"831";"Пункт проката велосипедов № 866";"15";"";"1048132101";"37.66673";"55.87508";"Северо-Восточный административный округ";"Бабушкинский район";"Староватутинский пр-д, 14";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"16e079dd-68aa-46f1-914f-8cc196962cfc";"01010000008CA19C6857D542401CB1169F02F04B40";"";
"832";"Пункт проката велосипедов № 868";"15";"";"1048132102";"37.66412";"55.87007";"Северо-Восточный административный округ";"Бабушкинский район";"ул. Менжинского, д.36 (ст. м. Бабушкинская, выход №2)";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"2ff78252-baba-4b9b-9ee7-4b819ade8e38";"01010000004C4F58E201D54240889D29745EEF4B40";"";
"833";"Пункт проката велосипедов № 885";"15";"";"1048132103";"37.48219";"55.66313";"Западный административный округ";"район Тропарёво-Никулино";"ст. м. Юго-Западная (выход №4)";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"ecb68fab-437d-424a-974d-bf3dc6d1f11c";"0101000000A83AE466B8BD42408D7F9F71E1D44B40";"";
"834";"Пункт проката велосипедов № 886";"9";"";"1048132105";"37.61299";"55.65143";"Южный административный округ";"Нагорный район";"Чонгарский б-р, д.7";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"8328f54a-867e-4758-b097-9f08e1b522fe";"01010000003563D17476CE42400FD1E80E62D34B40";"";
"835";"Пункт проката велосипедов № 893";"15";"";"1048132106";"37.57792";"55.57024";"Юго-Западный административный округ";"район Северное Бутово";"ст. м. Улица Старокачаловская (выход №9)";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"ee141704-b5e9-40fd-bab9-45df5d2e049c";"010100000027DA5548F9C942407E6FD39FFDC84B40";"";
"836";"Пункт проката велосипедов № 894";"15";"";"1048132107";"37.58502";"55.56935";"Юго-Западный административный округ";"район Северное Бутово";"ул. Старокачаловская, д.1Б";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"5952ba0c-4cb7-4fbd-8dbb-56949037208a";"0101000000C2C073EFE1CA424022FDF675E0C84B40";"";
"837";"Пункт проката велосипедов № 895";"15";"";"1048132108";"37.57532";"55.56656";"Юго-Западный административный округ";"район Северное Бутово";"Б-р Дмитрия Донского, д.10";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"969c5a27-e31c-4070-a138-e08f0685d8e1";"01010000000B5EF415A4C94240639CBF0985C84B40";"";
"838";"Пункт проката велосипедов № 896";"15";"";"1048132109";"37.5657";"55.54714";"Юго-Западный административный округ";"район Южное Бутово";"ул. Изюмская, д.47";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"9ab4058a-5847-48b2-a236-45787d9e5f99";"010100000071AC8BDB68C84240AE2AFBAE08C64B40";"";
"839";"Пункт проката велосипедов № 897";"15";"";"1048132110";"37.5537";"55.54772";"Юго-Западный административный округ";"район Южное Бутово";"ст. м. Улица Скобелевская (выход №1)";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"a8820904-fee1-4574-ba4b-40db664a5240";"0101000000C9E53FA4DFC64240BCAE5FB01BC64B40";"";
"840";"Пункт проката велосипедов № 898";"15";"";"1048132112";"37.54114";"55.54498";"Юго-Западный административный округ";"район Южное Бутово";"ст. м. Бульвар Адмирала Ушакова";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"9b879b6d-9b33-4b37-a75e-0b5392b5d263";"01010000005A47551344C54240AF7C96E7C1C54B40";"";
"841";"Пункт проката велосипедов № 899";"15";"";"1048132113";"37.53336";"55.53796";"Юго-Западный административный округ";"район Южное Бутово";"ул. Южнобутовская, д.50, стр.1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"6a6e152d-eac8-4b0b-b757-dbf3fc46ad37";"01010000004E7FF62345C4424030478FDFDBC44B40";"";
"842";"Пункт проката велосипедов № 56";"36";"";"1080944142";"37.61144";"55.74559";"Центральный административный округ";"район Якиманка";"Берсеневская набережная, 20/2";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"0ceffa91-683b-4198-bc88-186b54f4be66";"0101000000AEBB79AA43CE4240C11C3D7E6FDF4B40";"";
"843";"Пункт проката велосипедов № 103";"18";"";"1080944143";"37.58997";"55.73741";"Центральный административный округ";"район Хамовники";"Зубовский бул., д.4, стр 1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"735c2659-a0f0-491e-bd37-7b91de4a7f04";"010100000081CF0F2384CB424026DF6C7363DE4B40";"";
"844";"Пункт проката велосипедов № 196";"18";"";"1080944144";"37.66685";"55.75336";"Центральный административный округ";"Басманный район";"Нижняя Сыромятническая, 10к10";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"2643c92e-f89e-4cf6-ac29-07f40b2dfddb";"010100000036AB3E575BD54240AA0EB9196EE04B40";"";
"845";"Пункт проката велосипедов № 197";"15";"";"1080944145";"37.66281";"55.7538";"Центральный административный округ";"Таганский район";"2-й Сыромятнический пер., 1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"3e2d3c74-2c52-4f9a-a962-ced6fead293c";"01010000001BBB44F5D6D44240C6DCB5847CE04B40";"";
"846";"Пункт проката велосипедов № 198";"21";"";"1080944146";"37.66024";"55.75626";"Центральный административный округ";"Басманный район";"Площадь Курского вокзала";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"26f1cc42-77b8-4927-81ed-9751a4a1e364";"01010000006AC18BBE82D44240F0A2AF20CDE04B40";"";
"847";"Пункт проката велосипедов № 199";"15";"";"1080944147";"37.57763";"55.72448";"Центральный административный округ";"район Хамовники";"Комсомольский пр-т, 34";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"11bf9b41-3c07-4daa-87bb-7dd06f42635d";"01010000002098A3C7EFC94240944DB9C2BBDC4B40";"";
"848";"Пункт проката велосипедов № 235";"15";"";"1080944148";"37.57796";"55.76574";"Центральный административный округ";"Пресненский район";"ул. Большая Грузинская, д.13А, стр.1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"fb34232d-16b1-46de-abc3-17814b25fa6f";"0101000000B532E197FAC94240999EB0C403E24B40";"";
"849";"Пункт проката велосипедов № 283";"12";"";"1080944149";"37.49052";"55.67204";"Западный административный округ";"район Проспект Вернадского";"Пр-т Вернадского, д. 76, корп. А";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"4e56de5a-3aa9-4182-8ff0-4f0568427cef";"01010000005704FF5BC9BE42404BCD1E6805D64B40";"";
"850";"Пункт проката велосипедов № 336";"15";"";"1080944150";"37.5323146";"55.6505176";"Юго-Западный административный округ";"район Коньково";"ул. Профсоюзная, д.88/20";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"c16b2ef0-a63e-421f-bae7-b36a488ef046";"0101000000771783E222C4424078BC242944D34B40";"";
"851";"Пункт проката велосипедов № 384";"15";"";"1080944151";"37.5308314";"55.634235";"Юго-Западный административный округ";"район Коньково";"ул. Введенского, 32";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"fe940119-8a55-4af7-98b3-9262c468f8c6";"01010000004E588748F2C34240417DCB9C2ED14B40";"";
"852";"Пункт проката велосипедов № 421";"15";"";"1080944152";"37.6170397";"55.787541";"Центральный административный округ";"Мещанский район";"ул. Советской Армии, д.9";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"471ffecf-6af7-476b-afbd-b69a5af6c81e";"0101000000B5EA2928FBCE42402BA1BB24CEE44B40";"";
"853";"Пункт проката велосипедов № 437";"15";"";"1080944153";"37.63723";"55.81863";"Северо-Восточный административный округ";"Останкинский район";"Проспект Мира, д.109 (к/т ""Москино Космос"")";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"d1ea6d15-73ae-4ae4-99d1-3543c684fcb8";"0101000000DA03ADC090D1424022C32ADEC8E84B40";"";
"854";"Пункт проката велосипедов № 438";"15";"";"1080944154";"37.6531";"55.81177";"Северо-Восточный административный округ";"Алексеевский район";"ул. Маломосковская, д. 22, стр. 1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"4ee22efc-54e4-4073-81bb-dfce56ebff9b";"01010000004182E2C798D34240DDEF5014E8E74B40";"";
"855";"Пункт проката велосипедов № 490";"21";"";"1080944155";"37.6871517";"55.7919252";"Восточный административный округ";"район Сокольники";"ул. Стромынка, д.7, корп.3";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"d0495fc5-da4a-4286-afa2-576f6d7b8fbb";"010100000006723F96F4D742406B7011CE5DE54B40";"";
"856";"Пункт проката велосипедов № 495";"15";"";"1080944156";"37.71599";"55.7907";"Восточный административный округ";"район Преображенское";"ул. Преображенский Вал, д.24, к.3";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"087d73ce-e045-4227-bdbc-9fac5bb1a359";"0101000000AB21718FA5DB42403E7958A835E54B40";"";
"857";"Пункт проката велосипедов № 556";"15";"";"1080944157";"37.54435";"55.7434";"Западный административный округ";"район Дорогомилово";"Кутузовский пр-т, д.29";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"f3c170d7-dcba-4bbd-8ab7-484ba847a401";"0101000000EFC9C342ADC5424057EC2FBB27DF4B40";"";
"858";"Пункт проката велосипедов № 557";"15";"";"1080944158";"37.54636";"55.74616";"Западный административный округ";"район Дорогомилово";"Наб. Тараса Шевченко, 23А";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"e40d1d08-af87-4a51-85ce-58618a7a53f7";"0101000000D9EBDD1FEFC54240ACCABE2B82DF4B40";"";
"859";"Пункт проката велосипедов № 559";"15";"";"1080944159";"37.53601";"55.74086";"Западный административный округ";"район Дорогомилово";"Кутузовский пр-т, д.30";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"3ed0210a-617b-4e8d-b194-5ed95d830a84";"01010000001B2AC6F99BC4424010751F80D4DE4B40";"";
"860";"Пункт проката велосипедов № 560";"15";"";"1080944160";"37.5176";"55.73667";"Западный административный округ";"район Дорогомилово";"пл. Победы, д.2, к.2 (ст. м. Парк Победы, выход №1)";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"98a74cf9-1d55-47ed-b9ad-eaa14a234309";"01010000006E3480B740C24240DFF8DA334BDE4B40";"";
"861";"Пункт проката велосипедов № 565";"15";"";"1080944161";"37.50917";"55.74482";"Западный административный округ";"район Филёвский Парк";"Багратионовский пр-д, 5 (ТЦ Филион)";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"6a5a1b3a-4c16-450c-a31d-ec946e3a1f42";"01010000005A0D897B2CC142400FB4024356DF4B40";"";
"862";"Пункт проката велосипедов № 581";"15";"";"1080944162";"37.43298";"55.7401";"Западный административный округ";"район Кунцево";"Рублёвское ш., 16к1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"1f1be5ec-b9e3-4fc0-93b9-f2823c407380";"01010000003AE97DE36BB7424082E2C798BBDE4B40";"";
"863";"Пункт проката велосипедов № 582";"15";"";"1080944163";"37.42109";"55.7462";"Западный административный округ";"район Крылатское";"Рублёвское ш., 28к1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"1a297b88-9438-416a-af66-bd5cc0d0699e";"01010000001956F146E6B542403A234A7B83DF4B40";"";
"864";"Пункт проката велосипедов № 583";"15";"";"1080944164";"37.41142";"55.75073";"Западный административный округ";"район Крылатское";"Рублёвское ш., 42к1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"aa05498e-677f-4843-b387-01429ff5ce7e";"0101000000CD751A69A9B442402310AFEB17E04B40";"";
"865";"Пункт проката велосипедов № 584";"15";"";"1080944165";"37.40886";"55.75543";"Западный административный округ";"район Крылатское";"Станция метро ""Крылатское"" (выход 5)";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"f475ad35-3dd4-4cab-996e-e765d36189c1";"01010000003F52448655B44240693524EEB1E04B40";"";
"866";"Пункт проката велосипедов № 585";"15";"";"1080944166";"37.46362";"55.7195";"Западный административный округ";"район Фили-Давыдково";"Кременчугская ул., д.11, стр. 8";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"fc9bc659-0e6c-40e3-bb6c-8a85c7ed6383";"0101000000C1E270E657BB42406ABC749318DC4B40";"";
"867";"Пункт проката велосипедов № 653";"15";"";"1080944167";"37.68756";"55.7615";"Юго-Восточный административный округ";"район Лефортово";"Красноказарменная ул., 1 с. 2";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"0a840ea0-f5d0-47c6-9bf2-354373c37130";"0101000000D50451F701D84240B6F3FDD478E14B40";"";
"868";"Пункт проката велосипедов № 655";"15";"";"1080944168";"37.70556";"55.76438";"Юго-Восточный административный округ";"район Лефортово";"Солдатская ул., д. 15 (к/т ""Москино Спутник"")";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"5f16cfb3-7afa-496c-a916-cd908b734d9c";"0101000000D1AE42CA4FDA4240B6DB2E34D7E14B40";"";
"869";"Пункт проката велосипедов № 668";"15";"";"1080944169";"37.72052";"55.66004";"Юго-Восточный административный округ";"район Марьино";"Станция МЦД ""Перерва""";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"030c0463-eece-4815-ba77-ba0e47b0f348";"0101000000950ED6FF39DC4240A306D3307CD44B40";"";
"870";"Пункт проката велосипедов № 669";"15";"";"1080944170";"37.78244";"55.66737";"Юго-Восточный административный округ";"район Люблино";"Краснодарская ул., 76";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"aa57ab31-03cf-4d0b-b7b5-ea8c6e08f10d";"0101000000878A71FE26E442406F2A52616CD54B40";"";
"871";"Пункт проката велосипедов № 702";"15";"";"1080944171";"37.74736";"55.67286";"Юго-Восточный административный округ";"район Люблино";"Ул. Судакова, 11с2";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"7d608103-1285-423d-b732-4c07794a02e7";"0101000000562B137EA9DF4240AE64C74620D64B40";"";
"872";"Пункт проката велосипедов № 704";"15";"";"1080944172";"37.76008";"55.6739";"Юго-Восточный административный округ";"район Люблино";"Совхозная ул., 39";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"17600500-2651-409f-b4a2-1906c004d056";"0101000000FE2B2B4D4AE142402063EE5A42D64B40";"";
"873";"Пункт проката велосипедов № 733";"15";"";"1080944173";"37.76336";"55.67685";"Юго-Восточный административный округ";"район Люблино";"Станция метро ""Люблино"" (выход 6)";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"f0339390-18d0-493e-aacf-9d0e062b1276";"01010000008B89CDC7B5E1424018265305A3D64B40";"";
"874";"Пункт проката велосипедов № 735";"15";"";"1080944174";"37.74873";"55.68064";"Юго-Восточный административный округ";"район Люблино";"Ставропольская ул., вл16";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"305a742a-a748-412f-86af-4a98c54987b7";"01010000005DC47762D6DF4240BA2C26361FD74B40";"";
"875";"Пункт проката велосипедов № 737";"15";"";"1080944175";"37.73776";"55.68461";"Юго-Восточный административный округ";"район Люблино";"Люблинская ул., 61";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"575d93ec-2b0a-441a-9f0a-517ffa8b6348";"0101000000032670EB6EDE4240DD41EC4CA1D74B40";"";
"876";"Пункт проката велосипедов № 739";"15";"";"1080944176";"37.75604";"55.69067";"Юго-Восточный административный округ";"район Люблино";"Станция метро ""Волжская"" (выход 2)";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"f17fe2de-78ec-4ce0-b8e3-0704284356bc";"0101000000E23B31EBC5E04240062AE3DF67D84B40";"";
"877";"Пункт проката велосипедов № 741";"15";"";"1080944177";"37.76451";"55.68195";"Юго-Восточный административный округ";"район Люблино";"Ставропольская ул., 27с1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"aacfea74-b670-41a8-b032-17c09d6cf6af";"010100000084BBB376DBE14240ECC039234AD74B40";"";
"878";"Пункт проката велосипедов № 763";"21";"";"1080944178";"37.59187";"55.80305";"Северо-Восточный административный округ";"Бутырский район";"ул. Новодмитровская, д.2, к.7";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"46a3a890-b553-42cc-9e44-1560b4c21900";"0101000000E4BD6A65C2CB4240C286A757CAE64B40";"";
"879";"Пункт проката велосипедов № 764";"15";"";"1080944179";"37.58956";"55.80478";"Северо-Восточный административный округ";"Бутырский район";"ул. Новодмитровская, 2к1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"413a4003-0296-420e-a6c1-f38984d05d11";"0101000000CF83BBB376CB4240C93CF20703E74B40";"";
"880";"Пункт проката велосипедов № 773";"15";"";"1080944180";"37.53318";"55.60306";"Юго-Западный административный округ";"район Ясенево";"Ясногорская ул., 17к1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"959e12f5-6b22-42b8-919f-2e9d7f47c6d7";"0101000000CE70033E3FC442404CC3F01131CD4B40";"";
"881";"Пункт проката велосипедов № 781";"15";"";"1080944181";"37.64704";"55.85221";"Северо-Восточный административный округ";"район Свиблово";"ул. Снежная, д.18 (к/т ""Москино Сатурн)";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"819ae5b7-2fad-402f-ad6f-86ac555cfd8b";"0101000000179AEB34D2D242407EA99F3715ED4B40";"";
"882";"Пункт проката велосипедов № 789";"15";"";"1080944182";"37.73601";"55.72863";"Юго-Восточный административный округ";"Нижегородский район";"Рязанский пр-т, д.2/1, к.2Г (ЖК ""Среда"")";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"42050f36-2798-46c7-82dc-9c2f5c95cd9b";"0101000000B5C35F9335DE4240377172BF43DD4B40";"";
"883";"Пункт проката велосипедов № 791";"15";"";"1080944183";"37.77133";"55.72623";"Юго-Восточный административный округ";"Рязанский район";"ул. Михайлова, д.29, к.1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"059a31a5-a8ae-4c4c-b093-0a68539e9303";"01010000003B3602F1BAE24240E2AFC91AF5DC4B40";"";
